lat,lon,emplois
43.474933,5.487518,1.41
43.474933,5.487518,1.41
43.474933,5.487518,1.41
43.474933,5.487518,1.41
43.474933,5.487518,1.41
43.474933,5.487518,1.41
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,3.87
43.474933,5.487518,7.35
43.474933,5.487518,13.78
43.474933,5.487518,13.78
43.474933,5.487518,13.78
43.474933,5.487518,31.30
43.355974,5.487563,1.41
43.355974,5.487563,1.41
43.355974,5.487563,3.87
43.355974,5.487563,31.30
43.355974,5.487563,31.30
43.356631,5.487563,1.41
43.356631,5.487563,1.41
43.356631,5.487563,1.41
43.356631,5.487563,3.87
43.356631,5.487563,3.87
43.349434,5.487637,1.41
43.284,5.487705,1.41
43.290811,5.487803,1.41
43.290811,5.487803,1.41
43.290811,5.487803,1.41
43.290811,5.487803,1.41
43.290811,5.487803,1.41
43.290811,5.487803,1.41
43.290811,5.487803,3.87
43.290811,5.487803,3.87
43.290811,5.487803,3.87
43.290811,5.487803,3.87
43.290811,5.487803,3.87
43.290811,5.487803,7.35
43.290811,5.487803,7.35
43.290811,5.487803,7.35
43.290811,5.487803,13.78
43.290811,5.487803,13.78
43.290811,5.487803,13.78
43.290811,5.487803,13.78
43.290811,5.487803,13.78
43.290811,5.487803,13.78
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.290811,5.487803,31.30
43.295602,5.487896,7.35
43.597588,5.487978,3.87
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,1.41
43.510630,5.488113,3.87
43.510630,5.488113,3.87
43.510630,5.488113,3.87
43.510630,5.488113,31.30
43.363266,5.488167,3.87
43.294382,5.488181,1.41
43.345905,5.488200,1.41
43.363431,5.488202,1.41
43.427275,5.488248,3.87
43.34992,5.48839,1.41
43.641021,5.488658,7.35
43.510461,5.488937,1.41
43.510461,5.488937,1.41
43.510461,5.488937,1.41
43.299793,5.489251,13.78
43.299793,5.489251,13.78
43.299793,5.489251,31.30
43.299793,5.489251,31.30
43.283269,5.489285,7.35
43.560704,5.489306,1.41
43.560704,5.489306,1.41
43.325540,5.489309,1.41
43.325540,5.489309,1.41
43.325540,5.489309,1.41
43.325540,5.489309,1.41
43.325540,5.489309,1.41
43.325540,5.489309,1.41
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,3.87
43.325540,5.489309,7.35
43.325540,5.489309,7.35
43.325540,5.489309,7.35
43.325540,5.489309,7.35
43.325540,5.489309,7.35
43.325540,5.489309,7.35
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,13.78
43.325540,5.489309,31.30
43.325540,5.489309,31.30
43.325540,5.489309,31.30
43.352876,5.489324,1.41
43.511311,5.489342,1.41
43.511311,5.489342,1.41
43.511311,5.489342,7.35
43.353498,5.489480,1.41
43.325266,5.489517,1.41
43.439016,5.489622,1.41
43.439016,5.489622,31.30
43.296158,5.489655,3.87
43.296158,5.489655,13.78
43.355647,5.489674,1.41
43.355647,5.489674,3.87
43.355647,5.489674,13.78
43.355647,5.489674,31.30
43.510242,5.489756,3.87
43.510242,5.489756,3.87
43.297904,5.489782,70.36
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,1.41
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,3.87
43.329846,5.489802,7.35
43.329846,5.489802,7.35
43.329846,5.489802,7.35
43.329846,5.489802,7.35
43.329846,5.489802,7.35
43.329846,5.489802,7.35
43.329846,5.489802,13.78
43.329846,5.489802,13.78
43.329846,5.489802,13.78
43.329846,5.489802,13.78
43.329846,5.489802,13.78
43.599094,5.489818,1.41
43.288876,5.490102,13.78
43.472637,5.490260,1.41
43.472637,5.490260,1.41
43.472637,5.490260,3.87
43.472637,5.490260,3.87
43.472637,5.490260,3.87
43.472637,5.490260,3.87
43.472637,5.490260,3.87
43.472637,5.490260,3.87
43.472637,5.490260,7.35
43.472637,5.490260,13.78
43.472637,5.490260,31.30
43.472637,5.490260,31.30
43.356812,5.490501,1.41
43.471924,5.490532,1.41
43.471924,5.490532,1.41
43.471924,5.490532,1.41
43.471924,5.490532,1.41
43.471924,5.490532,1.41
43.471924,5.490532,3.87
43.471924,5.490532,3.87
43.471924,5.490532,3.87
43.471924,5.490532,3.87
43.471924,5.490532,3.87
43.471924,5.490532,7.35
43.471924,5.490532,7.35
43.471924,5.490532,7.35
43.471924,5.490532,7.35
43.471924,5.490532,7.35
43.294203,5.490646,1.41
43.294203,5.490646,3.87
43.294203,5.490646,3.87
43.350973,5.490720,1.41
43.292364,5.490788,1.41
43.292364,5.490788,13.78
43.329053,5.490992,1.41
43.612241,5.491134,1.41
43.588634,5.491312,1.41
43.588634,5.491312,13.78
43.546008,5.491326,1.41
43.306695,5.491343,1.41
43.294378,5.491364,7.35
43.298548,5.491377,7.35
43.298548,5.491377,7.35
43.471984,5.491492,1.41
43.509364,5.491514,7.35
43.43561,5.491543,1.41
43.43561,5.491543,1.41
43.351689,5.491582,1.41
43.308807,5.491693,1.41
43.362285,5.491762,1.41
43.362285,5.491762,1.41
43.484062,5.491828,1.41
43.299588,5.491942,31.30
43.294166,5.49196,3.87
43.479482,5.491991,1.41
43.479482,5.491991,1.41
43.479482,5.491991,1.41
43.479482,5.491991,3.87
43.479482,5.491991,3.87
43.479482,5.491991,70.36
43.284333,5.491994,7.35
43.284333,5.491994,31.30
43.284333,5.491994,31.30
43.284333,5.491994,70.36
43.296732,5.492025,3.87
43.475529,5.492126,3.87
43.486368,5.492134,1.41
43.349565,5.49223,1.41
43.462581,5.492322,1.41
43.462581,5.492322,1.41
43.462581,5.492322,3.87
43.462581,5.492322,7.35
43.462581,5.492322,31.30
43.358575,5.492712,1.41
43.358575,5.492712,1.41
43.358575,5.492712,3.87
43.358575,5.492712,3.87
43.358575,5.492712,3.87
43.358575,5.492712,7.35
43.283296,5.492744,1.41
43.281786,5.492746,1.41
43.46572,5.492792,1.41
43.46572,5.492792,3.87
43.46572,5.492792,13.78
43.475436,5.492897,1.41
43.473693,5.492909,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,1.41
43.510905,5.492932,3.87
43.510905,5.492932,3.87
43.510905,5.492932,3.87
43.510905,5.492932,3.87
43.510905,5.492932,3.87
43.510905,5.492932,7.35
43.510905,5.492932,7.35
43.510905,5.492932,7.35
43.510905,5.492932,13.78
43.510905,5.492932,31.30
43.510905,5.492932,223.16
43.294337,5.493042,1.41
43.294337,5.493042,1.41
43.294337,5.493042,3.87
43.294337,5.493042,3.87
43.294337,5.493042,3.87
43.294337,5.493042,13.78
43.294337,5.493042,13.78
43.294337,5.493042,31.30
43.294337,5.493042,31.30
43.294337,5.493042,31.30
43.477442,5.493102,13.78
43.29447,5.493274,13.78
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,1.41
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,3.87
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,7.35
43.293726,5.493359,13.78
43.293726,5.493359,13.78
43.293726,5.493359,13.78
43.293726,5.493359,13.78
43.293726,5.493359,13.78
43.293726,5.493359,31.30
43.293726,5.493359,31.30
43.293726,5.493359,31.30
43.293726,5.493359,31.30
43.293726,5.493359,31.30
43.293726,5.493359,31.30
43.293726,5.493359,70.36
43.293726,5.493359,141.07
43.281605,5.493366,1.41
43.290297,5.493518,1.41
43.290297,5.493518,1.41
43.290297,5.493518,1.41
43.290297,5.493518,1.41
43.290297,5.493518,3.87
43.290297,5.493518,7.35
43.325635,5.493532,1.41
43.325635,5.493532,1.41
43.325635,5.493532,70.36
43.48638,5.493644,1.41
43.283641,5.493832,1.41
43.302235,5.494000,1.41
43.302235,5.494000,7.35
43.476792,5.494017,70.36
43.591158,5.494291,1.41
43.300447,5.494309,1.41
43.300447,5.494309,3.87
43.289802,5.494421,1.41
43.289802,5.494421,3.87
43.349038,5.494542,3.87
43.299825,5.494794,31.30
43.475016,5.494837,1.41
43.475016,5.494837,1.41
43.475016,5.494837,1.41
43.475016,5.494837,1.41
43.475016,5.494837,1.41
43.475016,5.494837,3.87
43.411204,5.495069,1.41
43.485977,5.495176,1.41
43.485977,5.495176,3.87
43.485977,5.495176,13.78
43.485977,5.495176,141.07
43.548083,5.495240,1.41
43.290832,5.495274,1.41
43.476586,5.495280,1.41
43.476586,5.495280,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,1.41
43.297247,5.495301,3.87
43.297247,5.495301,3.87
43.297247,5.495301,3.87
43.297247,5.495301,7.35
43.297247,5.495301,7.35
43.297247,5.495301,7.35
43.297247,5.495301,13.78
43.297247,5.495301,13.78
43.297247,5.495301,13.78
43.297247,5.495301,31.30
43.297247,5.495301,70.36
43.297247,5.495301,70.36
43.297247,5.495301,70.36
43.297247,5.495301,353.20
43.297768,5.495307,13.78
43.420639,5.495581,3.87
43.364057,5.495589,141.07
43.665015,5.495678,1.41
43.665015,5.495678,3.87
43.665015,5.495678,3.87
43.665015,5.495678,13.78
43.665015,5.495678,13.78
43.544508,5.495686,1.41
43.544508,5.495686,31.30
43.32067,5.495732,1.41
43.32067,5.495732,3.87
43.32067,5.495732,3.87
43.32067,5.495732,3.87
43.362913,5.495760,1.41
43.362913,5.495760,1.41
43.293321,5.495765,3.87
43.293321,5.495765,13.78
43.362357,5.49579,1.41
43.283445,5.495943,1.41
43.283445,5.495943,7.35
43.509272,5.495998,13.78
43.293178,5.496034,1.41
43.293178,5.496034,3.87
43.293178,5.496034,3.87
43.29611,5.496095,1.41
43.29611,5.496095,1.41
43.29611,5.496095,3.87
43.298173,5.496098,1.41
43.298173,5.496098,1.41
43.298173,5.496098,31.30
43.456177,5.496215,1.41
43.456177,5.496215,1.41
43.283127,5.496222,1.41
43.362893,5.496239,1.41
43.288194,5.496258,141.07
43.293692,5.496311,3.87
43.293692,5.496311,31.30
43.487600,5.496377,1.41
43.664334,5.496402,70.36
43.27966,5.49673,3.87
43.361657,5.496776,1.41
43.361657,5.496776,1.41
43.510827,5.496851,1.41
43.473183,5.496956,13.78
43.29501,5.497022,1.41
43.29501,5.497022,31.30
43.289183,5.497264,1.41
43.283134,5.497271,3.87
43.283134,5.497271,7.35
43.296197,5.497365,1.41
43.296197,5.497365,13.78
43.296197,5.497365,13.78
43.296197,5.497365,31.30
43.296197,5.497365,31.30
43.321097,5.497503,1.41
43.321097,5.497503,1.41
43.321097,5.497503,1.41
43.321097,5.497503,1.41
43.321097,5.497503,1.41
43.321097,5.497503,3.87
43.321097,5.497503,3.87
43.27956,5.497719,1.41
43.700006,5.497756,1.41
43.474288,5.497942,1.41
43.283447,5.498022,1.41
43.283447,5.498022,1.41
43.283447,5.498022,1.41
43.283447,5.498022,3.87
43.283447,5.498022,3.87
43.283447,5.498022,3.87
43.283447,5.498022,3.87
43.283447,5.498022,13.78
43.283447,5.498022,13.78
43.283447,5.498022,13.78
43.29811,5.498141,1.41
43.289277,5.498193,1.41
43.420345,5.498275,1.41
43.474322,5.498337,1.41
43.474322,5.498337,1.41
43.289285,5.498378,1.41
43.697193,5.498403,1.41
43.279936,5.498407,1.41
43.289181,5.498487,31.30
43.289285,5.498498,1.41
43.322182,5.498519,1.41
43.283389,5.498570,1.41
43.283389,5.498570,1.41
43.282915,5.498573,1.41
43.346739,5.498573,3.87
43.282736,5.498623,1.41
43.282458,5.498625,1.41
43.283356,5.498724,1.41
43.298396,5.49875,1.41
43.298396,5.49875,1.41
43.298396,5.49875,3.87
43.298396,5.49875,3.87
43.298396,5.49875,3.87
43.298396,5.49875,3.87
43.298396,5.49875,3.87
43.298396,5.49875,7.35
43.298396,5.49875,7.35
43.295735,5.498756,1.41
43.283361,5.498806,1.41
43.306637,5.49882,1.41
43.306637,5.49882,1.41
43.306637,5.49882,3.87
43.472826,5.498855,1.41
43.304341,5.498866,3.87
43.320112,5.498973,1.41
43.320112,5.498973,1.41
43.476722,5.498982,1.41
43.298391,5.498985,13.78
43.288889,5.499124,3.87
43.282836,5.499145,1.41
43.423761,5.49918,1.41
43.423761,5.49918,1.41
43.423761,5.49918,7.35
43.289284,5.499185,1.41
43.28918,5.499238,1.41
43.28918,5.499238,1.41
43.28918,5.499238,1.41
43.289142,5.4994,70.36
43.476289,5.499443,1.41
43.283409,5.499494,3.87
43.289167,5.499505,3.87
43.282085,5.499722,3.87
43.307176,5.499751,1.41
43.283427,5.500004,1.41
43.289121,5.500048,13.78
43.299026,5.50009,1.41
43.635993,5.500099,1.41
43.635993,5.500099,1.41
43.635993,5.500099,1.41
43.635993,5.500099,7.35
43.637674,5.500132,7.35
43.409748,5.500172,1.41
43.409748,5.500172,1.41
43.300581,5.500226,3.87
43.298979,5.500248,1.41
43.298979,5.500248,3.87
43.468387,5.500288,1.41
43.468387,5.500288,1.41
43.468387,5.500288,3.87
43.468387,5.500288,3.87
43.468387,5.500288,31.30
43.474987,5.500290,1.41
43.424537,5.500331,1.41
43.424537,5.500331,1.41
43.286094,5.500361,1.41
43.286094,5.500361,3.87
43.286094,5.500361,3.87
43.286094,5.500361,31.30
43.286094,5.500361,141.07
43.307255,5.50041,1.41
43.307322,5.50043,1.41
43.300486,5.500529,1.41
43.299269,5.5006,1.41
43.46781,5.500659,1.41
43.46781,5.500659,1.41
43.46781,5.500659,3.87
43.46781,5.500659,3.87
43.46781,5.500659,3.87
43.46781,5.500659,3.87
43.46781,5.500659,7.35
43.46781,5.500659,7.35
43.282064,5.50068,13.78
43.282175,5.500828,1.41
43.304649,5.500888,1.41
43.304649,5.500888,3.87
43.280178,5.500953,1.41
43.305543,5.501092,1.41
43.305543,5.501092,1.41
43.305543,5.501092,1.41
43.305543,5.501092,1.41
43.305543,5.501092,1.41
43.305543,5.501092,1.41
43.305543,5.501092,3.87
43.469068,5.501237,1.41
43.469068,5.501237,1.41
43.469068,5.501237,1.41
43.469068,5.501237,1.41
43.469068,5.501237,3.87
43.469068,5.501237,7.35
43.469068,5.501237,7.35
43.469068,5.501237,13.78
43.469068,5.501237,70.36
43.306936,5.501258,1.41
43.306321,5.501288,1.41
43.306321,5.501288,3.87
43.306321,5.501288,31.30
43.310914,5.501293,1.41
43.291067,5.501335,1.41
43.305207,5.501344,3.87
43.305207,5.501344,7.35
43.305207,5.501344,13.78
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,1.41
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,3.87
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,7.35
43.294423,5.501473,13.78
43.294423,5.501473,31.30
43.294423,5.501473,31.30
43.422294,5.50157,1.41
43.300002,5.501617,7.35
43.520125,5.501824,1.41
43.520125,5.501824,7.35
43.474803,5.501901,3.87
43.299714,5.501956,1.41
43.299714,5.501956,1.41
43.299714,5.501956,70.36
43.454892,5.502210,1.41
43.454892,5.502210,1.41
43.454892,5.502210,1.41
43.454892,5.502210,1.41
43.454892,5.502210,3.87
43.454892,5.502210,3.87
43.454892,5.502210,3.87
43.454892,5.502210,3.87
43.454892,5.502210,13.78
43.363392,5.502347,1.41
43.363392,5.502347,1.41
43.642875,5.502355,1.41
43.642875,5.502355,3.87
43.281742,5.502397,1.41
43.27698,5.502622,1.41
43.283431,5.50292,1.41
43.280862,5.502943,31.30
43.297555,5.503134,1.41
43.372846,5.503404,1.41
43.372846,5.503404,1.41
43.372846,5.503404,1.41
43.372846,5.503404,3.87
43.417483,5.50355,13.78
43.417483,5.50355,13.78
43.310965,5.503692,13.78
43.283312,5.503713,3.87
43.277137,5.503718,1.41
43.466025,5.503748,1.41
43.301149,5.504151,1.41
43.299419,5.504165,7.35
43.299419,5.504165,141.07
43.414305,5.504218,1.41
43.495529,5.504292,1.41
43.495529,5.504292,1.41
43.495529,5.504292,1.41
43.276485,5.504374,13.78
43.309407,5.504392,1.41
43.309407,5.504392,70.36
43.522932,5.504550,1.41
43.522932,5.504550,1.41
43.522932,5.504550,1.41
43.522932,5.504550,3.87
43.522932,5.504550,3.87
43.522932,5.504550,3.87
43.522932,5.504550,3.87
43.522932,5.504550,3.87
43.296091,5.504661,7.35
43.363268,5.504694,7.35
43.469857,5.504777,1.41
43.469857,5.504777,7.35
43.309414,5.504784,1.41
43.285277,5.504792,13.78
43.285277,5.504792,13.78
43.297142,5.504802,1.41
43.473834,5.504971,1.41
43.473834,5.504971,1.41
43.414269,5.505043,1.41
43.414269,5.505043,1.41
43.414269,5.505043,31.30
43.640374,5.505085,1.41
43.640374,5.505085,1.41
43.294748,5.505261,1.41
43.413841,5.505271,7.35
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,1.41
43.283183,5.505325,3.87
43.283183,5.505325,3.87
43.283183,5.505325,3.87
43.283183,5.505325,3.87
43.283183,5.505325,7.35
43.283183,5.505325,7.35
43.417203,5.505477,1.41
43.417203,5.505477,3.87
43.586001,5.505725,1.41
43.28421,5.505845,3.87
43.28421,5.505845,3.87
43.28421,5.505845,353.20
43.315619,5.506003,3.87
43.301133,5.506039,1.41
43.301133,5.506039,3.87
43.301133,5.506039,7.35
43.301133,5.506039,13.78
43.585356,5.506102,7.35
43.304992,5.506169,1.41
43.469666,5.506306,1.41
43.469666,5.506306,1.41
43.469666,5.506306,1.41
43.469666,5.506306,3.87
43.469666,5.506306,3.87
43.469666,5.506306,7.35
43.469666,5.506306,7.35
43.469666,5.506306,13.78
43.469666,5.506306,13.78
43.469666,5.506306,13.78
43.469666,5.506306,13.78
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,31.30
43.469666,5.506306,70.36
43.469666,5.506306,70.36
43.547171,5.506697,1.41
43.547171,5.506697,1.41
43.547171,5.506697,1.41
43.283049,5.506765,1.41
43.304532,5.507359,1.41
43.449437,5.507396,1.41
43.449437,5.507396,1.41
43.449437,5.507396,1.41
43.449437,5.507396,3.87
43.449437,5.507396,3.87
43.449437,5.507396,7.35
43.282622,5.507586,13.78
43.311521,5.507659,1.41
43.278338,5.507834,3.87
43.502586,5.507851,1.41
43.309177,5.507871,1.41
43.309177,5.507871,1.41
43.3013,5.507931,1.41
43.417418,5.507963,1.41
43.307178,5.507969,1.41
43.632152,5.508129,1.41
43.632152,5.508129,1.41
43.632152,5.508129,1.41
43.632152,5.508129,3.87
43.632152,5.508129,3.87
43.632152,5.508129,3.87
43.632152,5.508129,7.35
43.632152,5.508129,13.78
43.632152,5.508129,70.36
43.510248,5.508209,1.41
43.510248,5.508209,1.41
43.510248,5.508209,1.41
43.510248,5.508209,1.41
43.510248,5.508209,1.41
43.510248,5.508209,3.87
43.510248,5.508209,3.87
43.510248,5.508209,3.87
43.510248,5.508209,7.35
43.278040,5.508283,1.41
43.280139,5.508294,31.30
43.280139,5.508294,70.36
43.467784,5.508536,1.41
43.430137,5.509644,7.35
43.430137,5.509644,31.30
43.430137,5.509644,31.30
43.430137,5.509644,70.36
43.591924,5.509687,1.41
43.591924,5.509687,13.78
43.418164,5.509781,1.41
43.301162,5.509843,1.41
43.301162,5.509843,1.41
43.301162,5.509843,31.30
43.653969,5.50995,1.41
43.307633,5.510089,1.41
43.281947,5.510202,1.41
43.296337,5.510302,7.35
43.521633,5.510332,1.41
43.521633,5.510332,1.41
43.521633,5.510332,1.41
43.521633,5.510332,7.35
43.315250,5.510486,1.41
43.300864,5.510823,3.87
43.281885,5.510833,3.87
43.309164,5.510945,1.41
43.301346,5.511038,3.87
43.300845,5.511051,1.41
43.305422,5.511468,3.87
43.281739,5.51147,1.41
43.475004,5.511501,1.41
43.314919,5.511511,3.87
43.305433,5.511579,1.41
43.637657,5.511583,1.41
43.637657,5.511583,1.41
43.311242,5.511607,1.41
43.310809,5.511616,1.41
43.310809,5.511616,1.41
43.310809,5.511616,1.41
43.310809,5.511616,1.41
43.310809,5.511616,3.87
43.310809,5.511616,3.87
43.310809,5.511616,3.87
43.310809,5.511616,70.36
43.310809,5.511616,70.36
43.300503,5.511631,1.41
43.281717,5.511637,1.41
43.310005,5.511642,1.41
43.282073,5.511701,3.87
43.282073,5.511701,7.35
43.314295,5.511702,3.87
43.302135,5.511731,1.41
43.302135,5.511731,13.78
43.315938,5.511749,13.78
43.416445,5.511779,1.41
43.291497,5.511973,1.41
43.313301,5.512204,3.87
43.313301,5.512204,7.35
43.312487,5.512278,1.41
43.312487,5.512278,31.30
43.312797,5.512294,1.41
43.312797,5.512294,7.35
43.312797,5.512294,13.78
43.304929,5.512296,1.41
43.313345,5.512296,1.41
43.301462,5.512327,1.41
43.319255,5.512416,1.41
43.458458,5.512486,13.78
43.304229,5.512507,1.41
43.287596,5.512549,7.35
43.287596,5.512549,13.78
43.323339,5.512755,1.41
43.323339,5.512755,3.87
43.520554,5.513171,1.41
43.286987,5.513366,70.36
43.316342,5.513421,1.41
43.316342,5.513421,1.41
43.324672,5.513464,1.41
43.324930,5.513646,1.41
43.324930,5.513646,3.87
43.324930,5.513646,3.87
43.30177,5.513729,1.41
43.300371,5.513780,1.41
43.300371,5.513780,13.78
43.281676,5.513936,3.87
43.286766,5.514156,1.41
43.286766,5.514156,1.41
43.286766,5.514156,7.35
43.286766,5.514156,13.78
43.286766,5.514156,13.78
43.286766,5.514156,31.30
43.286766,5.514156,31.30
43.286766,5.514156,141.07
43.281679,5.514185,7.35
43.281681,5.514302,3.87
43.281665,5.514643,7.35
43.280917,5.514763,1.41
43.281657,5.514792,1.41
43.281657,5.514792,1.41
43.279685,5.514817,1.41
43.281644,5.51491,1.41
43.28398,5.514936,1.41
43.28398,5.514936,1.41
43.28398,5.514936,1.41
43.28398,5.514936,1.41
43.28398,5.514936,1.41
43.28398,5.514936,3.87
43.28398,5.514936,3.87
43.28398,5.514936,3.87
43.28398,5.514936,3.87
43.28398,5.514936,7.35
43.28398,5.514936,13.78
43.28398,5.514936,13.78
43.283545,5.514973,7.35
43.281625,5.515026,1.41
43.286400,5.515032,1.41
43.286400,5.515032,1.41
43.286400,5.515032,1.41
43.283853,5.515084,31.30
43.283739,5.515086,3.87
43.283613,5.515087,3.87
43.283546,5.515091,1.41
43.278317,5.515234,13.78
43.278317,5.515234,31.30
43.281579,5.515261,3.87
43.501431,5.515386,1.41
43.501431,5.515386,1.41
43.501431,5.515386,1.41
43.501431,5.515386,13.78
43.501431,5.515386,13.78
43.501431,5.515386,31.30
43.501431,5.515386,70.36
43.277756,5.515399,1.41
43.304585,5.515405,70.36
43.452164,5.515441,1.41
43.635006,5.515453,1.41
43.635006,5.515453,1.41
43.324162,5.515454,1.41
43.308066,5.515485,1.41
43.290752,5.515582,1.41
43.474492,5.515774,1.41
43.640881,5.515816,1.41
43.281613,5.515859,1.41
43.281434,5.515941,1.41
43.281434,5.515941,1.41
43.281434,5.515941,1.41
43.281434,5.515941,7.35
43.281434,5.515941,31.30
43.283489,5.515958,1.41
43.281515,5.51604,3.87
43.286426,5.516368,1.41
43.286426,5.516368,31.30
43.303498,5.516382,1.41
43.303498,5.516382,13.78
43.303498,5.516382,31.30
43.282454,5.516518,1.41
43.287026,5.516655,1.41
43.287026,5.516655,1.41
43.287026,5.516655,1.41
43.287026,5.516655,3.87
43.287026,5.516655,3.87
43.287026,5.516655,3.87
43.287026,5.516655,3.87
43.287026,5.516655,3.87
43.287026,5.516655,7.35
43.287026,5.516655,13.78
43.287026,5.516655,13.78
43.287026,5.516655,31.30
43.28322,5.516722,7.35
43.300179,5.516774,7.35
43.300179,5.516774,31.30
43.296701,5.516865,1.41
43.296701,5.516865,1.41
43.296701,5.516865,1.41
43.296701,5.516865,1.41
43.30022,5.51687,1.41
43.30022,5.51687,1.41
43.30022,5.51687,1.41
43.30022,5.51687,3.87
43.286878,5.516882,13.78
43.286878,5.516882,13.78
43.306221,5.516893,1.41
43.292403,5.516894,1.41
43.27883,5.516936,1.41
43.281294,5.516938,31.30
43.279189,5.516992,1.41
43.277009,5.517014,1.41
43.471134,5.517136,1.41
43.471134,5.517136,3.87
43.283800,5.517163,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,1.41
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,3.87
43.285290,5.517250,7.35
43.285290,5.517250,7.35
43.285290,5.517250,7.35
43.285290,5.517250,7.35
43.285290,5.517250,7.35
43.285290,5.517250,7.35
